,AreaName,Price ($),lat,lng,KMeans_Cluster
4424,Downtown,599900,43.639782,-79.397949,2
4425,Downtown,649900,43.639725,-79.383247,2
4426,Downtown,478000,43.648983,-79.365219,0
4427,Leslieville,569000,43.673187,-79.32135799999998,2
4428,Niagara,399900,43.637432,-79.401039,0
4429,Downtown,395000,43.64924600000001,-79.375755,0
4430,Downtown,519000,43.644932,-79.392143,0
4431,Earlscourt,599900,43.676262,-79.447182,2
4432,Downtown,168800,43.650963,-79.397903,0
4433,Glen Park,999900,43.70932,-79.442337,2
4434,Woburn,388888,43.78167,-79.247215,0
4435,York University Heights,345000,43.751213,-79.46414200000002,0
4436,Ionview,695000,43.740768,-79.272987,2
4437,Birch Cliff,819900,43.698666,-79.261581,2
4438,Maple Leaf,549900,43.719631,-79.488403,2
4439,Lansing,1388000,43.759163,-79.417168,1
4440,Newtonbrook,384900,43.783112,-79.415199,0
4441,Jane and Finch,125000,43.748493,-79.505875,0
4442,Humberlea,899000,43.723419,-79.53684200000002,2
4443,Willowdale,518000,43.767891,-79.411812,0
4444,Bendale,699900,43.74935900000001,-79.255096,2
4445,Agincourt,285000,43.779205,-79.28151700000002,0
4446,Woburn,649900,43.755825,-79.215065,2
4447,Thorncliffe Park,229800,43.704323,-79.348961,0
4448,Newtonbrook,1388000,43.783173,-79.43073299999998,1
4449,Woburn,250000,43.78167,-79.247215,0
4450,Pape Village,699900,43.689499,-79.3424,2
4451,Islington - City Centre West,608990,43.63802,-79.558617,2
4452,Islington - City Centre West,409990,43.63802,-79.558617,0
4453,Guildwood,699000,43.74382,-79.202057,2
4454,Midtown Toronto,1299000,43.686562,-79.397255,1
4455,Downtown,219900,43.638477,-79.397987,0
4456,Leslieville,629900,43.660915,-79.331604,2
4457,Downtown,372000,43.639851,-79.38243100000003,0
4458,The Beach,1095000,43.669979,-79.305237,1
4459,Downtown,700000,43.645069,-79.390862,2
4460,Highland Creek,849900,43.7883,-79.174713,2
4461,Malvern,569900,43.811871,-79.21560699999998,2
4462,Woburn,599000,43.75983400000001,-79.24361400000002,2
4463,Lawrence Heights,399900,43.715527,-79.451782,0
4464,Bayview Village,820000,43.769524,-79.37518299999998,2
4465,Willowdale,368900,43.765579,-79.41259000000002,0
4466,Steeles,1049800,43.81475800000001,-79.313339,1
4467,Malvern,269000,43.810822,-79.223061,0
4468,Malvern,499900,43.81374,-79.216736,0
4469,Newtonbrook,338800,43.794613,-79.427216,0
4470,Willowdale,492000,43.778927,-79.417114,0
4471,Bayview Village,259800,43.769569,-79.369514,0
4472,West Hill,559900,43.769882,-79.19225300000002,2
4473,Palmerston,898000,43.661369,-79.415977,2
4474,Downtown,429999,43.638866,-79.398438,0
4475,Swansea,389900,43.636925,-79.46905500000003,0
4476,Downtown,479900,43.647224,-79.391098,0
4477,Leslieville,817900,43.669174,-79.317986,2
4478,Wallace Emerson,1250000,43.665241,-79.445091,1
4479,Midtown Toronto,379000,43.696804,-79.391914,0
4480,Port Union,599900,43.776791,-79.140488,2
4481,Jane and Finch,199000,43.767372,-79.512451,0
4482,Woburn,398000,43.773827,-79.250023,0
4483,Ionview,829000,43.73698,-79.27226999999998,2
4484,Englemount - Lawrence,279000,43.730267,-79.441154,0
4485,Morningside,229000,43.786037,-79.197723,0
4486,Willowdale,328000,43.761154,-79.408836,0
4487,Willowdale,372000,43.757153,-79.40655500000003,0
4488,Wexford - Maryvale,649000,43.755814,-79.306709,2
4489,Armdale,374000,43.81329,-79.247902,0
4490,Jane and Finch,390000,43.743454,-79.51514399999998,0
4491,Henry Farm,359900,43.774895,-79.345955,0
4492,Willowdale,649000,43.757233,-79.404686,2
4493,Rouge,829800,43.808765,-79.18755300000002,2
4494,Milliken,399800,43.811077,-79.279678,0
4495,Lansing,339000,43.765152,-79.412277,0
4496,Lansing,1199000,43.757084000000006,-79.415306,1
4497,Midtown Toronto,1350000,43.68071,-79.431236,1
4498,Junction Triangle,699000,43.660744,-79.448898,2
4499,Downtown,509000,43.64613,-79.375778,0
4500,Downtown,649800,43.659454,-79.36099200000002,2
4501,Downtown,529000,43.667828,-79.390923,0
4502,Downtown,585900,43.642273,-79.372704,2
4503,Downtown,669800,43.659454,-79.36099200000002,2
4504,Downtown,319500,43.669876,-79.381516,0
4505,Downtown,739000,43.648716,-79.37554200000002,2
4506,Lansing,1199000,43.757111,-79.415184,1
4507,Downtown,719000,43.669456,-79.387474,2
4508,Midtown Toronto,468000,43.672985,-79.38703199999998,0
4509,Brookside,849000,43.83075,-79.235527,2
4510,Leaside,458000,43.714638,-79.35463,0
4511,Agincourt,829900,43.794025,-79.285156,2
4512,Steeles,459000,43.815434,-79.325745,0
4513,West Hill,1299000,43.773186,-79.165543,1
4514,Highland Creek,899900,43.78801,-79.171791,2
4515,Wexford - Maryvale,899900,43.752441,-79.31289699999998,2
4516,Jane and Finch,569900,43.741692,-79.50954399999998,2
4517,Victoria Village,429900,43.728333,-79.325882,0
4518,Bendale,489000,43.772751,-79.260788,0
4519,Tam O'Shanter,489900,43.784775,-79.294304,0
4520,Islington - City Centre West,399900,43.609573,-79.557335,0
4521,Downtown,610000,43.650372,-79.382347,2
4522,Kennedy Park,549900,43.735493,-79.25148,2
4523,Woodbridge,888800,43.799057,-79.619553,2
4524,Woodbridge,788800,43.787121,-79.606346,2
4525,Woodbridge,1098000,43.82893,-79.561409,1
4526,Woodbridge,828800,43.852207,-79.56487299999998,2
4527,Woodbridge,120000,43.777252,-79.613037,0
4528,Woodbridge,795000,43.777252,-79.613037,2
4529,Greensborough,859900,43.912548,-79.255104,2
4530,Greensborough,789900,43.912548,-79.255104,2
4531,Greensborough,819900,43.912548,-79.255104,2
4532,Greensborough,789900,43.912548,-79.255104,2
4533,Unionville,1249000,43.862324,-79.333069,1
4534,Greensborough,799000,43.91169,-79.250938,2
4535,Berczy Village,1060000,43.900219,-79.305565,1
4536,Markham,599000,43.866547,-79.253654,2
4537,Markham,1199000,43.861469,-79.236397,1
4538,Markham,769900,43.856102,-79.337021,2
4539,Markham,1299000,43.865768,-79.348946,1
4540,Markham,1068000,43.868748,-79.27523000000002,1
4541,Markham,1049900,43.88221400000001,-79.28654499999998,1
4542,Markham,429900,43.896603000000006,-79.265839,0
4543,Brampton,689900,43.788242,-79.662025,2
4544,Brampton,412500,43.712437,-79.680847,0
4545,Brampton,899999,43.792038,-79.680038,2
4546,Brampton,639900,43.770962,-79.66278100000002,2
4547,Brampton,799900,43.776016,-79.667114,2
4548,Rouge,600000,43.80381,-79.178116,2
4549,Tam O'Shanter,398800,43.776508,-79.30516800000002,0
4550,C.D. Farquharson,669900,43.785637,-79.257538,2
4551,Golden Mile,489000,43.72303400000001,-79.293663,0
4552,Malvern,380000,43.806725,-79.222084,0
4553,Malvern,499000,43.792038,-79.234344,0
4554,Milliken,678000,43.811642,-79.285889,2
4555,Milliken,439800,43.813065,-79.276016,0
4556,Eglinton East,209900,43.740406,-79.237946,0
4557,Malvern,269900,43.791725,-79.23687,0
4558,Pickering,529900,43.825901,-79.094902,0
4559,Pickering,649900,43.836872,-79.132851,2
4560,Pickering,530000,43.876316,-79.09380300000002,0
4561,Pickering,549000,43.86087,-79.0896,2
4562,Pickering,730000,43.837551,-79.102783,2
4563,Oakville,799000,43.470963,-79.68604300000001,2
4564,Midtown Toronto,899000,43.709709,-79.376938,2
4565,Maple,719900,43.861187,-79.54008499999998,2
4566,Maple,639900,43.871243,-79.52340699999998,2
4567,Maple,688000,43.832035,-79.54118299999998,2
4568,Maple,599900,43.831875,-79.532059,2
4569,Maple,329000,43.833122,-79.531326,0
4570,Rexdale,352900,43.724766,-79.616486,0
4571,Long Branch,120000,43.595394,-79.528358,0
4572,Humber Bay,419000,43.624073,-79.48491700000002,0
4573,New Toronto,119000,43.597408,-79.521187,0
4574,Mississauga,299900,43.594952,-79.634514,0
4575,Thornhill,488000,43.802551,-79.420715,0
4576,Thornhill,899800,43.842426,-79.467537,2
4577,Thornhill,469900,43.794773,-79.444153,0
4578,Thornhill,438888,43.802551,-79.420715,0
4579,Thornhill,1298000,43.808109,-79.434502,1
4580,Markham,439900,43.802845,-79.420738,0
4581,Thornhill,249800,43.841515,-79.392876,0
4582,Thornhill,435000,43.802551,-79.420715,0
4583,Willowdale,439500,43.757988,-79.403625,0
4584,Liberty Village,460000,43.638775,-79.41626,0
4585,Midtown Toronto,469000,43.686676,-79.399445,0
4586,Milliken,449000,43.808331,-79.296898,0
4587,Parkdale,499000,43.635578,-79.441345,0
4588,The Queensway,595000,43.621605,-79.52253,2
4589,Agincourt,232000,43.783657,-79.28441600000002,0
4590,Lawrence Heights,368000,43.714592,-79.452911,0
4591,Agincourt,254500,43.779129,-79.281883,0
4592,Bayview Village,279000,43.769722,-79.36692,0
4593,Highland Creek,1398800,43.797604,-79.17398100000003,1
4594,Newtonbrook,829000,43.793987,-79.430199,2
4595,Brookside,799000,43.83075,-79.235527,2
4596,Newtonbrook,1588000,43.791695,-79.40140500000003,1
4597,Harwood,389000,43.679291,-79.475693,0
4598,Downtown,389900,43.656731,-79.383461,0
4599,Winston Park,829000,43.72858400000001,-79.460335,2
4600,Mississauga,324913,43.611614,-79.649567,0
4601,Rexdale,579900,43.719517,-79.56390400000002,2
4602,Rexdale,319500,43.731674,-79.576454,0
4603,Downtown,322800,43.650372,-79.382347,0
4604,Downtown,396900,43.639851,-79.38243100000003,0
4605,Kingsview Village,849888,43.699989,-79.55825,2
4606,Midtown Toronto,129000,43.700562,-79.428612,0
4607,Wallace Emerson,1139000,43.664089,-79.445183,1
4608,Willowdale,939000,43.760998,-79.410202,2
4609,Henry Farm,419000,43.773922,-79.345726,0
4610,Dufferin Grove,729000,43.653667,-79.42830699999998,2
4611,Jane and Finch,150000,43.771133,-79.520821,0
4612,Midtown Toronto,360000,43.696033,-79.395668,0
4613,Midtown Toronto,849000,43.715843,-79.397987,2
4614,Midtown Toronto,699888,43.705097,-79.397514,2
4615,Rockcliffe - Smythe,149900,43.668438,-79.486603,0
4616,Downtown,998000,43.643845,-79.391823,2
4617,Lawrence Heights,338800,43.714592,-79.452911,0
4618,Downsview,499000,43.750595,-79.464058,0
4619,Mimico,428800,43.62273,-79.483192,0
4620,Victoria Village,394900,43.726643,-79.328133,0
4621,Wexford - Maryvale,249000,43.73111,-79.279999,0
4622,Downtown,439888,43.667709,-79.386383,0
4623,Midtown Toronto,289900,43.705914,-79.40295400000002,0
4624,Henry Farm,329900,43.768776,-79.34575699999998,0
4625,O'Connor - Parkview,129000,43.705704,-79.31166800000003,0
4626,Willowdale,589000,43.763882,-79.410576,2
4627,Dovercourt Park,899999,43.668846,-79.433495,2
4628,Princess Margaret,999999,43.663162,-79.54895,2
4629,Willowdale,349000,43.778168,-79.41765600000002,0
4630,Mimico,340000,43.625717,-79.477188,0
4631,Mimico,450000,43.624306,-79.480461,0
4632,Don Valley Village,828000,43.785622,-79.360413,2
4633,The Beach,849000,43.670418,-79.300262,2
4634,Midtown Toronto,598000,43.675331,-79.397125,2
4635,Wallace Emerson,1200000,43.661716,-79.43630999999998,1
4636,Henry Farm,338000,43.774746,-79.336929,0
4637,Armdale,109900,43.82074,-79.26173399999998,0
4638,Edenbridge - Humber Valley,399900,43.661823,-79.519699,0
4639,Entertainment District,411900,43.641037,-79.383202,0
4640,Midtown Toronto,1299000,43.722866,-79.380157,1
4641,White Haven,199800,43.791035,-79.239006,0
4642,Toronto,205000,43.653225,-79.383186,0
4643,Midtown Toronto,978000,43.717461,-79.37886,2
4644,Rexdale,1400000,43.715015,-79.592422,1
4645,Centennial Park,629500,43.651833,-79.57959699999998,2
4646,Mimico,399900,43.624306,-79.480461,0
4647,Newtonbrook,648800,43.788425,-79.390388,2
4648,Milliken,138000,43.823952,-79.30242199999998,0
4649,Midtown Toronto,699850,43.686676,-79.399445,2
4650,Downtown,469900,43.639782,-79.397949,0
4651,Newtonbrook,303000,43.784409,-79.416061,0
4652,Harbord Village,879000,43.664246,-79.410103,2
4653,Liberty Village,350000,43.638607,-79.411858,0
4654,Midtown Toronto,299000,43.671654,-79.3946,0
4655,Midtown Toronto,398800,43.672554,-79.389572,0
4656,Midtown Toronto,494900,43.669575,-79.391754,0
4657,Midtown Toronto,299900,43.704247,-79.411438,0
4658,Milliken,205900,43.809711,-79.293976,0
4659,Riverdale,395000,43.678158,-79.347923,0
4660,Humber Summit,349900,43.766491,-79.536613,0
4661,Downtown,529000,43.669609,-79.384773,0
4662,Downtown,549000,43.661793,-79.384506,2
4663,Downtown,374888,43.638866,-79.398438,0
4664,Old Town,549900,43.653194,-79.36863699999998,2
4665,Downtown,995000,43.64016,-79.377655,2
4666,Little Italy,119000,43.652119,-79.407463,0
4667,Downtown,479900,43.641346,-79.372421,0
4668,Swansea,419800,43.636925,-79.46905500000003,0
4669,St. Clair West Village,119000,43.679684,-79.436317,0
4670,Scarborough Junction,399900,43.720226,-79.26252,0
4671,Willowdale,359000,43.767471,-79.41127,0
4672,Downtown,566000,43.662407,-79.385941,2
4673,Downtown,149900,43.657616,-79.384956,0
4674,Rexdale,334900,43.724766,-79.616486,0
4675,Agincourt,369900,43.777565,-79.281006,0
4676,Downtown,435000,43.640381,-79.397339,0
4677,Downtown,480000,43.647663,-79.390419,0
4678,Kingsview Village,149900,43.695175,-79.556725,0
4679,Midtown Toronto,1298000,43.668613,-79.397385,1
4680,Downtown,1137000,43.668823,-79.390465,1
4681,Willowdale,648000,43.778015,-79.416656,2
4682,Little Portugal,428800,43.642391,-79.424736,0
4683,Midtown Toronto,384900,43.708008,-79.400787,0
4684,York University Heights,199000,43.778461,-79.47509000000002,0
4685,Agincourt,298888,43.779205,-79.28151700000002,0
4686,Brookhaven - Amesbury,249900,43.69781500000001,-79.502678,0
4687,Woburn,359800,43.780197,-79.250015,0
4688,Downsview,324900,43.726418,-79.47994200000002,0
4689,Bendale,357900,43.77368900000001,-79.255424,0
4690,Mimico,629888,43.624306,-79.480461,2
4691,Clairville,1500000,43.749554,-79.63595600000002,1
4692,Willowdale,295000,43.766197,-79.390091,0
4693,The Queensway,890000,43.624702,-79.499702,2
4694,Danforth Village,1349000,43.689312,-79.29714200000002,1
4695,Bayview Village,329900,43.76952,-79.36969,0
4696,Downsview,338000,43.726418,-79.47994200000002,0
4697,Islington - City Centre West,359000,43.632565,-79.52552,0
4698,Morningside,459000,43.790138,-79.197243,0
4699,Birch Cliff,1449000,43.681252,-79.27979300000001,1
4700,Downtown,560000,43.64613,-79.375778,2
4701,Willowdale,419800,43.771309,-79.412926,0
4702,Clairlea - Birchmount,699000,43.702469,-79.272591,2
4703,Don Mills,430000,43.747917,-79.347809,0
4704,Financial District,999850,43.649799,-79.38028,2
4705,Rexdale,255000,43.741695,-79.584373,0
4706,Downtown,409900,43.640381,-79.397339,0
4707,Midtown Toronto,349800,43.668636,-79.396233,0
4708,Humber Summit,559000,43.770767,-79.541161,2
4709,Agincourt,349900,43.784519,-79.288528,0
4710,Willowdale,454900,43.769829,-79.413467,0
4711,Downtown,108000,43.650963,-79.397903,0
4712,The Kingsway,439000,43.661209,-79.508301,0
4713,Downtown,776000,43.653049,-79.379082,2
4714,Clairlea,1100000,43.70174,-79.28775,1
4715,Don Mills,279999,43.747749,-79.348656,0
4716,Humber Bay,315000,43.624374,-79.48554200000002,0
4717,Agincourt,160000,43.786839,-79.276924,0
4718,Cliffcrest,580000,43.727161,-79.22963,2
4719,Henry Farm,366800,43.774746,-79.336929,0
4720,Silverthorn,639900,43.689663,-79.467239,2
4721,Downtown,369900,43.638477,-79.397987,0
4722,Humber Bay,1099000,43.624073,-79.48491700000002,1
4723,Kingsview Village,120000,43.696663,-79.552414,0
4724,Downtown,539900,43.641346,-79.372421,2
4725,Bayview Village,229000,43.771111,-79.369843,0
4726,Bloor West Village,189000,43.650421,-79.48095699999998,0
4727,Downtown,849900,43.651962,-79.3741,2
4728,Downtown,489900,43.637386,-79.398201,0
4729,Downsview,398800,43.727947,-79.475685,0
4730,Henry Farm,299800,43.774952,-79.33548,0
4731,Grange Park,699900,43.65258,-79.39061,2
4732,Willowdale,421000,43.771309,-79.412926,0
4733,Henry Farm,438000,43.775208,-79.336426,0
4734,Upper Beaches,178000,43.677242,-79.30368,0
4735,Steeles,408800,43.814705,-79.325653,0
4736,Downtown,299999,43.659237,-79.38290400000002,0
4737,Rexdale,275000,43.736164,-79.562958,0
4738,Mimico,394000,43.625542,-79.477242,0
4739,Old Town,469900,43.65406,-79.369118,0
4740,York University Heights,195000,43.757763,-79.475639,0
4741,Rockcliffe - Smythe,700000,43.668415,-79.48667900000002,2
4742,The Beach,1349000,43.670418,-79.300262,1
4743,Cliffside,199000,43.704224,-79.252716,0
4744,North Toronto,140000,43.703491,-79.388527,0
4745,Midtown Toronto,499000,43.674416,-79.389023,0
4746,Bayview Village,449990,43.768646,-79.369026,0
4747,Rexdale,588888,43.736019,-79.600555,2
4748,York University Heights,198888,43.781139,-79.492851,0
4749,Downtown,335000,43.638866,-79.398438,0
4750,Mimico,489000,43.625118,-79.478767,0
4751,Downtown,499000,43.670547,-79.380585,0
4752,Little Portugal,349900,43.641697,-79.42343100000002,0
4753,High Park North,379900,43.65572,-79.45649,0
4754,Downtown,445000,43.647224,-79.391098,0
4755,Midtown Toronto,699000,43.673172,-79.389687,2
4756,Niagara,536000,43.637207,-79.403572,2
4757,Willowdale,630000,43.76119600000001,-79.408951,2
4758,Downtown,669888,43.64613,-79.375778,2
4759,Downtown,339000,43.640381,-79.397339,0
4760,Downtown,1600000,43.649799,-79.38028,1
4761,Midtown Toronto,1199000,43.727768,-79.38990799999998,1
4762,Newtonbrook,359900,43.78017,-79.418251,0
4763,Dovercourt Park,1100000,43.661392,-79.435753,1
4764,Agincourt,250000,43.788311,-79.26808199999998,0
4765,Lambton Baby Point,1280000,43.648243,-79.486626,1
4766,Wilson Heights,289000,43.737118,-79.43402900000002,0
4767,Downtown,488800,43.645641,-79.39295200000002,0
4768,Downtown,259900,43.648712,-79.378204,0
4769,Downtown,314900,43.657074,-79.355232,0
4770,Downtown,338900,43.645641,-79.39295200000002,0
4771,Downtown,1039888,43.642578,-79.3769,1
4772,Downtown,239000,43.648712,-79.378204,0
4773,Brookhaven - Amesbury,399000,43.709023,-79.47715,0
4774,Rexdale,185000,43.736019,-79.600555,0
4775,Niagara,289900,43.636963,-79.404671,0
4776,Downtown,664900,43.650372,-79.382347,2
4777,Bendale,289000,43.773346,-79.256149,0
4778,Milliken,950000,43.818409,-79.277916,2
4779,Humber Summit,188800,43.749039,-79.559235,0
4780,York University Heights,150000,43.75950200000001,-79.47805799999998,0
4781,Victoria Village,324000,43.73098,-79.30584,0
4782,Rexdale,407500,43.731674,-79.576454,0
4783,Leaside,1180000,43.712784,-79.368645,1
4784,Willowdale,958800,43.776451,-79.414017,2
4785,Downtown,563000,43.670547,-79.380585,2
4786,Thornhill,459786,43.830166,-79.467117,0
4787,Rouge,379900,43.801224,-79.19935600000002,0
4788,Bendale,279900,43.773251,-79.25527199999998,0
4789,Willowdale,449000,43.774658,-79.412415,0
4790,Port Union,188000,43.789127,-79.140648,0
4791,Long Branch,145000,43.595699,-79.528984,0
4792,Willowdale,409900,43.769829,-79.413467,0
4793,Downtown,1488000,43.641346,-79.372421,1
4794,Willowdale,515000,43.765842,-79.410057,0
4795,Agincourt,255000,43.810841,-79.252914,0
4796,Long Branch,1499000,43.593056,-79.534187,1
4797,Downtown,569900,43.659328,-79.382675,2
4798,The Kingsway,289900,43.661209,-79.508301,0
4799,New Toronto,1495000,43.594883,-79.504204,1
4800,Swansea,389900,43.636925,-79.46905500000003,0
4801,Downtown,921000,43.659328,-79.382675,2
4802,Oakridge,283000,43.694603,-79.27327700000002,0
4803,Jane and Finch,665000,43.744011,-79.491524,2
4804,Leslieville,299900,43.662479,-79.34021800000002,0
4805,Downtown,869900,43.668777,-79.383995,2
4806,Downtown,578800,43.639782,-79.397949,2
4807,York University Heights,109000,43.77359000000001,-79.47216800000002,0
4808,Riverdale,679000,43.657894,-79.352921,2
4809,Don Valley Village,385500,43.791817,-79.355553,0
4810,Downtown,739900,43.64680900000001,-79.390182,2
4811,Downtown,509000,43.641346,-79.372421,0
4812,Bayview Village,414900,43.767406,-79.382858,0
4813,Downtown,541900,43.647224,-79.391098,2
4814,Downtown,429000,43.661793,-79.384506,0
4815,Jane and Finch,254900,43.764423,-79.496277,0
4816,Rockcliffe - Smythe,929000,43.669868,-79.486053,2
4817,Willowdale,394800,43.771595,-79.412178,0
4818,Downtown,415000,43.669456,-79.387474,0
4819,Humber Bay,485000,43.624374,-79.48554200000002,0
4820,Swansea,354900,43.636173,-79.47075699999998,0
4821,Downtown,479000,43.639851,-79.38243100000003,0
4822,North Toronto,280000,43.703854,-79.388176,0
4823,Henry Farm,449900,43.773922,-79.345726,0
4824,Islington - City Centre West,674900,43.639355,-79.53694899999998,2
4825,Stockyards District,1399000,43.677338,-79.465416,1
4826,Downtown,445000,43.661793,-79.384506,0
4827,Parkdale,1099000,43.635445,-79.44103199999998,1
4828,Midtown Toronto,611900,43.696835,-79.393997,2
4829,Downtown,475000,43.645195,-79.39067800000002,0
4830,Mimico,385000,43.630856,-79.475014,0
4831,Eglinton East,399000,43.746014,-79.232513,0
4832,Little Portugal,319900,43.641697,-79.42343100000002,0
4833,Willowdale,479900,43.763969,-79.407013,0
4834,Bayview Village,889000,43.767746,-79.370918,2
4835,Morningside,199000,43.786037,-79.197723,0
4836,Entertainment District,359900,43.649025,-79.38713800000002,0
4837,Malvern,525000,43.792122,-79.235725,0
4838,Mimico,639000,43.624969,-79.478081,2
4839,Midtown Toronto,360000,43.673172,-79.389687,0
4840,Fairbank,950000,43.686459,-79.451279,2
4841,Old East York,238900,43.696827,-79.29341099999998,0
4842,Downtown,235000,43.648712,-79.378204,0
4843,Rexdale,299990,43.724766,-79.616486,0
4844,West Hill,484900,43.769436,-79.188362,0
4845,Islington - City Centre West,1299900,43.64753,-79.544487,1
4846,Little Portugal,265990,43.642391,-79.424736,0
4847,Rouge,230000,43.836353,-79.250473,0
4848,Wynford-Concorde,295000,43.723839,-79.337303,0
4849,York University Heights,868888,43.767239,-79.504723,2
4850,Don Mills,423800,43.730209,-79.332375,0
4851,Victoria Village,332000,43.724998,-79.328636,0
4852,Dorset Park,119000,43.741192,-79.281723,0
4853,Rexdale,900000,43.713955,-79.557671,2
4854,Downsview,762900,43.720753,-79.51728100000003,2
4855,Tam O'Shanter,549000,43.785709,-79.293724,2
4856,Downsview,289900,43.726418,-79.47994200000002,0
4857,Niagara,312000,43.638512,-79.400894,0
4858,Little Portugal,269500,43.641697,-79.42343100000002,0
4859,Bayview Village,319000,43.769569,-79.369514,0
4860,Newtonbrook,455000,43.78067,-79.41834300000002,0
4861,Bendale,299000,43.773346,-79.256149,0
4862,Bayview Village,539000,43.767937,-79.387955,2
4863,Highland Creek,999900,43.793736,-79.16282700000002,2
4864,Midtown Toronto,729900,43.673172,-79.389687,2
4865,Willowdale,412000,43.769665,-79.41378,0
4866,Bridlewood,249000,43.798306,-79.314674,0
4867,New Toronto,1099000,43.598412,-79.51664,1
4868,Willowdale,449900,43.769829,-79.413467,0
4869,Riverside,1550000,43.661396,-79.347633,1
4870,Glen Park,698000,43.708862,-79.468758,2
4871,Scarborough Village,630000,43.741879,-79.213852,2
4872,Fairbank,848800,43.704197,-79.44203900000002,2
4873,Islington - City Centre West,395000,43.633957,-79.541298,0
4874,Willowdale,639000,43.76119600000001,-79.408951,2
4875,Willowdale,398800,43.761154,-79.408836,0
4876,Ionview,785000,43.740768,-79.272987,2
4877,Agincourt,275000,43.77861400000001,-79.281258,0
4878,The Beach,740000,43.674232,-79.307144,2
4879,Leslieville,809900,43.669174,-79.317986,2
4880,Wexford - Maryvale,1599000,43.762917,-79.314003,1
4881,Midtown Toronto,1599000,43.718693,-79.426956,1
4882,Rexdale,189900,43.73354000000001,-79.592949,0
4883,Jane and Finch,149900,43.749435,-79.516846,0
4884,Midtown Toronto,600000,43.705097,-79.397514,2
4885,Ionview,799000,43.73325300000001,-79.27336899999997,2
4886,Toronto,499900,43.761047,-79.410904,0
4887,Wexford,749900,43.750694,-79.29660799999998,2
4888,Emery,530000,43.747463,-79.560875,0
4889,Henry Farm,419500,43.774746,-79.336929,0
4890,Midtown Toronto,129000,43.687893,-79.395996,0
4891,Thornhill,379900,43.830166,-79.467117,0
4892,Islington - City Centre West,1119000,43.649822,-79.552376,1
4893,Oakridge,295800,43.694603,-79.27327700000002,0
4894,Downtown,290000,43.659256,-79.382828,0
4895,Downtown,419999,43.643486,-79.392303,0
4896,Bayview Village,569000,43.768436,-79.377464,2
4897,Downtown,379880,43.647514,-79.3927,0
4898,Woburn,419900,43.773827,-79.250023,0
4899,Lansing,660000,43.760517,-79.411743,2
4900,Mimico,369000,43.62001,-79.483086,0
4901,Bathurst Manor,780000,43.753391,-79.448715,2
4902,The Queensway,549900,43.624573,-79.51168100000002,2
4903,Lawrence Heights,374900,43.714592,-79.452911,0
4904,York University Heights,730000,43.781918,-79.492439,2
4905,Downtown,268888,43.650963,-79.397903,0
4906,Downtown,578000,43.667324,-79.372574,2
4907,Willowdale,449000,43.760181,-79.408218,0
4908,Willowdale,339000,43.777355,-79.41275,0
4909,Willowdale,325000,43.773746,-79.41551199999998,0
4910,Downtown,175000,43.655773,-79.358704,0
4911,Long Branch,430000,43.589939,-79.545006,0
4912,Bayview Village,349900,43.768436,-79.377464,0
4913,Stockyards District,399900,43.677914,-79.467384,0
4914,Malvern,155000,43.803925,-79.216507,0
4915,Jane and Finch,130000,43.748493,-79.505875,0
4916,Scarborough Village,395900,43.74189000000001,-79.213837,0
4917,Mimico,699000,43.625542,-79.477242,2
4918,York University Heights,339900,43.7747,-79.470566,0
4919,Downtown,335000,43.638866,-79.398438,0
4920,Downtown,340000,43.638866,-79.398438,0
4921,Markham,688000,43.851192,-79.25350999999998,2
4922,Lambton,1150000,43.6656,-79.494537,1
4923,Rexdale,547800,43.745731,-79.605835,2
4924,Willowdale,726800,43.765842,-79.410057,2
4925,Newtonbrook,429900,43.794613,-79.427216,0
4926,Islington - City Centre West,319900,43.64286,-79.527222,0
4927,Little Portugal,265000,43.642391,-79.424736,0
4928,Mimico,499000,43.624969,-79.478081,0
4929,Downtown,399000,43.659237,-79.38290400000002,0
4930,Willowdale,428000,43.769257,-79.411339,0
4931,Mount Pleasant East,1599900,43.701202,-79.383499,1
4932,Weston,689000,43.696426,-79.50872,2
4933,Downtown,825000,43.662979,-79.363525,2
4934,Regal Heights,115000,43.678566,-79.439423,0
4935,Downtown,474900,43.643486,-79.392303,0
4936,Willowdale,375000,43.757988,-79.403625,0
4937,Downtown,389990,43.649082,-79.39208199999999,0
4938,Downtown,659900,43.659328,-79.382675,2
4939,Princess Margaret,1225000,43.671982,-79.549873,1
4940,Bayview Village,319000,43.767746,-79.370918,0
4941,Downtown,458000,43.64613,-79.375778,0
4942,Davenport,899000,43.669529,-79.43821700000002,2
4943,Downtown,345000,43.638866,-79.398438,0
4944,Don Valley Village,500000,43.777878,-79.34465,0
4945,Swansea,444900,43.636173,-79.47075699999998,0
4946,Midtown Toronto,247777,43.68766,-79.438766,0
4947,Milliken,343000,43.800751,-79.300117,0
4948,Downtown,665000,43.638866,-79.398438,2
4949,Riverdale,1100000,43.666096,-79.35015899999998,1
4950,Willowdale,298000,43.773746,-79.41551199999998,0
4951,Downtown,399900,43.655113,-79.384804,0
4952,Downtown,569000,43.653973,-79.388565,2
4953,York University Heights,314000,43.751213,-79.46414200000002,0
4954,Downtown,249900,43.667953,-79.385666,0
4955,Malvern,199000,43.788715,-79.235725,0
4956,Midtown Toronto,429900,43.685623,-79.409592,0
4957,Clairlea,359000,43.716526,-79.284454,0
